Image,I1,I2,I3,I4,I5,I6,Class
nd106 cloz04.tif,0.664359143,1.960250823,2.829608621,3.782201568,8.899306281,6.329754616,Corante
nd106 cloz04.tif,0.719750215,2.865105732,3.467757099,4.768194697,9.006542985,6.206401578,Corante
nd106 cloz04.tif,0.731725029,2.740584934,3.542004557,4.50964368,8.542332573,5.891493913,Corante
nd106 cloz04.tif,0.483448493,1.689227221,1.423852928,1.552472921,3.061863821,2.427624584,Corante
nd106 cloz04.tif,0.718944294,2.86842062,2.961615931,5.598412757,11.06978006,7.120376017,Corante
nd106 cloz04.tif,0.553802323,1.784104873,2.008541222,3.076627633,5.705610426,3.97399991,Corante
nd106 cloz04.tif,0.687776904,2.679220056,2.820509168,3.959031392,7.447776818,5.299037263,Corante
nd106 cloz04.tif,0.12898314,0.472732348,1.027522599,1.063670744,2.109267622,1.320289907,Corante
nd106 cloz04.tif,0.497981312,1.685672807,2.54279652,2.273049226,5.153449941,3.191867279,Corante
nd106 cloz04.tif,0.390723634,1.103251737,1.821593578,1.846215835,3.680505374,2.413652864,Corante
nd106 cloz04.tif,0.720319413,2.445712995,2.803679429,3.752412572,7.135948789,4.983660448,Corante
nd106 cloz04.tif,0.66597946,2.141745766,2.362600607,2.841851541,5.447193231,3.912742958,Corante
nd106 cloz04.tif,0.538019718,1.422038115,2.642207741,3.461068073,6.51369305,4.175338828,Corante
nd106 cloz04.tif,0.642085298,2.1362324,2.651929616,3.224554634,6.165363581,4.40709034,Corante
nd106 cloz04.tif,0.620518148,1.568342962,3.74193971,5.007452606,9.712662481,5.835540037,Corante
nd106 cloz04.tif,0.738547107,2.296468371,3.458391644,4.649355784,8.971415291,6.185383309,Corante
nd106 cloz04.tif,0.58051863,1.819003088,2.042208587,2.666401521,5.054846065,3.576866505,Corante
nd106 cloz04.tif,0.615046779,1.695644619,3.016010919,4.384087239,8.259939693,5.233857395,Corante
nd106 cloz04.tif,0.471940601,2.195949964,1.641745632,2.527327205,5.070935912,4.274696777,Corante
nd106 cloz04.tif,0.525268746,1.628223308,1.945711527,3.251383462,5.881452583,4.225790437,Corante
nd106 cloz04.tif,0.701242668,2.078221656,4.487362059,4.940326192,10.46727936,6.233200102,Corante
nd106 cloz04.tif,0.724174421,3.412091991,3.415702896,4.620647962,8.725686176,6.357313359,Corante
nd106 cloz04.tif,0.485257551,1.652265143,1.616332233,1.858495398,3.704877063,2.713406859,Corante
nd106 cloz04.tif,0.26124695,0.740461925,1.7371321,1.83884307,3.667284946,2.235190457,Corante
nd106 cloz04.tif,0.728086375,2.524367277,3.073195088,5.177393723,9.785458536,6.892607417,Corante
nd106 cloz04.tif,0.465195371,1.337225693,2.036782716,2.350853985,4.595466916,3.054206686,Corante
nd106 cloz04.tif,0.705962991,3.063909752,2.979473133,4.131346571,8.553370105,5.983187426,Corante
nd106 cloz04.tif,0.513391617,2.03217271,2.118737097,2.532102778,5.347997941,3.576377915,Corante
nd106 cloz04.tif,0.546756898,1.682057616,2.067799064,2.385343651,4.613357985,3.388147322,Corante
nd106 cloz04.tif,0.296258013,1.53134811,1.345622059,3.320916832,5.7663359,5.299295573,Corante
nd106 cloz04.tif,0.235143001,1.046050164,1.186333956,1.478671465,2.868203633,2.00596014,Corante
nd106 cloz04.tif,0.520253675,2.161210148,2.780083252,2.105588073,4.549778278,3.200653648,Corante
nd106 cloz04.tif,0.646915852,2.240624703,4.475329855,3.355340013,7.86238118,4.645030474,Corante
nd106 cloz04.tif,0.32620752,1.462287555,1.408735384,1.804849608,3.424653095,2.740243963,Corante
nd106 cloz04.tif,0.67751837,2.154757316,2.935483028,4.691200127,8.702400313,5.8075276,Corante
nd106 cloz04.tif,0.215872177,1.030507004,1.018768958,3.337763629,5.623227602,3.891489235,Corante
nd106 cloz04.tif,0.571054299,2.407789283,1.876691611,3.419897213,6.497306512,4.649879241,Corante
nd106 cloz04.tif,0.636429553,1.772013648,3.15755375,3.643748925,7.138766783,4.529760083,Corante
nd106 cloz04.tif,0.320181379,0.83662304,2.147559729,2.70979403,5.147871247,3.415806473,Corante
nd106 cloz04.tif,0.588803382,2.577527355,2.955789867,4.017891168,7.534335744,5.571409951,Corante
nd106 cloz04.tif,0.345710619,0.962086832,1.584720906,2.060911246,4.028585839,2.775925239,Corante
nd106 cloz04.tif,0.685531765,2.710458667,2.464903062,3.754528463,7.375576499,5.254957548,Corante
nd106 cloz04.tif,0.286681209,0.866138784,2.391310638,2.858532108,7.77633711,3.668791177,Corante
nd106 cloz04.tif,0.220358967,1.040289584,1.39722266,1.117158462,2.397824726,1.640389364,Corante
nd106 cloz04.tif,0.393394191,1.515895634,2.74747771,2.042186337,4.853216538,2.931262114,Corante
nd106 cloz04.tif,0.229871328,1.129266117,1.232529454,2.10634415,3.781176225,2.709092758,Corante
nd106 cloz04.tif,0.448580247,2.378059959,2.87125399,3.162321497,6.289893622,4.714946718,Corante
nd106 cloz04.tif,0.260420379,0.814911377,1.003777714,1.487701057,2.789209101,2.13506457,Corante
nd106 cloz04.tif,0.718563901,2.146995253,3.946197979,4.847233452,9.331225238,6.058807391,Corante
nd106 cloz04.tif,0.212849096,0.648021629,1.157178913,1.672525011,3.088286758,1.996535834,Corante
nd106 cloz04.tif,0.264485709,1.167130086,0.990239491,2.357422635,4.290420223,2.945463326,Corante
nd106 cloz04.tif,0.508095907,1.412244456,1.524079067,1.557170963,3.098287302,2.266675881,Corante
nd106 cloz04.tif,0.184238405,1.219880529,2.53787917,1.974818117,4.26160186,2.864026664,Corante
nd106 cloz04.tif,0.005946074,0.298823902,0.394102067,1.433098912,2.648872994,1.84920532,Corante
nd106 cloz04.tif,0.623992272,2.296382653,4.351007703,3.937324951,8.199533037,5.58786902,Corante
nd106 cloz04.tif,0.172496403,0.843752215,0.927114535,1.101721996,2.154402008,1.524494553,Corante
nd106 cloz04.tif,0.736658332,2.541234524,4.505309607,5.06010884,10.55287637,6.330758585,Corante
nd106 cloz04.tif,0.662139982,2.140651624,2.252807935,2.802861178,5.343091393,3.987859488,Corante
nd106 cloz04.tif,0.678029392,2.185168906,2.947335583,4.316182976,7.948486916,5.408782128,Corante
nd106 cloz04.tif,0.5881886,2.537680927,3.808627854,3.164538697,6.791724017,4.470843223,Corante
nd106 cloz04.tif,0.44335048,1.138919257,2.101636634,2.857604281,5.53843719,3.885456268,Corante
nd106 cloz04.tif,0.447206559,2.302469388,2.268571078,2.670275282,5.142010121,3.878772427,Corante
nd106 cloz04.tif,0.584725211,2.005457438,2.71586334,4.513341626,8.127976534,5.611869655,Corante
nd106 cloz04.tif,0.601899881,1.587316611,3.182524155,4.083637062,7.738612166,4.889241796,Corante
nd106 cloz04.tif,0.645597124,1.784348065,2.568224314,3.126294215,5.981737992,4.088281043,Corante
nd106 cloz04.tif,0.693087715,2.260364286,3.902217975,4.891730137,9.414420003,6.044257958,Corante
nd106 cloz04.tif,0.59387513,1.686518568,3.067882256,3.826371948,7.412057275,5.6062513,Corante
nd106 cloz04.tif,0.527325809,1.372203122,2.39595695,2.781805755,5.384827932,3.485333149,Corante
nd106 cloz04.tif,0.654479395,2.440518783,2.988048043,3.744926358,7.299756122,5.070457846,Corante
nd106 cloz04.tif,0.727925612,2.397098863,4.100118944,5.153021242,9.79156693,6.638798222,Corante
nd106 cloz04.tif,0.646827473,1.861476663,2.64415769,3.924781003,7.213782087,5.189009493,Corante
nd106 cloz04.tif,0.644389123,2.313479552,2.494315895,3.407430736,6.479654214,4.64474736,Corante
nd106 cloz04.tif,0.650511634,2.389609702,3.656961583,4.664895572,9.334735249,6.133185342,Corante
nd106 cloz04.tif,0.649293921,1.923609345,3.150906527,4.53910213,8.385764688,5.544563705,Corante
nd106 cloz04.tif,0.666044384,2.53843027,3.10526125,4.868651484,9.247388651,6.209074764,Corante
nd106 cloz04.tif,0.699822328,2.04538088,3.315392098,4.854519792,9.475714913,6.505376829,Corante
nd106 cloz04.tif,0.568351699,1.58965204,2.845242664,3.514978806,6.883271267,4.380941404,Corante
nd106 cloz05.tif,0.740217964,2.366505739,3.699535106,4.927127465,9.821133762,6.687915945,Corante
nd106 cloz05.tif,0.669011147,1.748058463,3.639104282,4.726515808,9.613797221,5.987349367,Corante
nd106 cloz05.tif,0.492006285,1.350849707,2.785605197,2.910774095,5.876566149,3.884534522,Corante
nd106 cloz05.tif,0.732900877,2.764978158,2.705940246,4.137773616,7.797586378,5.793253899,Corante
nd106 cloz05.tif,0.693793238,1.930994398,2.918464142,3.69131349,7.013092979,4.710703995,Corante
nd106 cloz05.tif,0.747672794,2.595665797,4.382894803,5.229757715,10.09051352,7.369277254,Corante
nd106 cloz05.tif,0.734188906,3.178278492,3.05797074,4.748665707,8.676482677,6.418681022,Corante
nd106 cloz05.tif,0.574466058,1.401465631,2.880746201,3.437112153,6.605272169,4.14562507,Corante
nd106 cloz05.tif,0.671366116,2.469391558,2.342033972,3.892685549,7.010061688,5.72783806,Corante
nd106 cloz05.tif,0.75720993,2.358175839,3.865991205,5.028299683,9.505691758,6.256170782,Corante
nd106 cloz05.tif,0.696888285,1.944012498,3.55899494,4.538648028,8.684728588,5.582709061,Corante
nd106 cloz05.tif,0.63115538,1.826622194,2.849611157,5.383474395,9.560634593,6.551350834,Corante
nd106 cloz05.tif,0.267630143,0.744378386,1.875303545,1.997053148,3.934476536,2.396516503,Corante
nd106 cloz05.tif,0.641291224,1.725568608,3.014790324,4.057821913,8.12891269,5.484302855,Corante
nd106 cloz05.tif,0.696866434,2.129479591,4.295436172,4.152892136,8.84123579,5.480795557,Corante
nd106 cloz05.tif,0.735738565,2.122788468,3.762240303,4.86186909,9.174378569,5.923594731,Corante
nd106 cloz05.tif,0.480361103,1.186457077,2.225219816,2.810804537,5.334541935,3.427857686,Corante
nd106 cloz05.tif,0.739506803,2.605341502,2.994172233,4.690527534,8.56291964,6.090493606,Corante
nd106 cloz05.tif,0.494109686,1.216924284,2.711987276,2.934280621,5.75763719,3.589881409,Corante
nd106 cloz06.tif,0.691654032,1.950272524,3.431195585,4.5475073,8.546108419,5.544297979,Corante
nd106 cloz06.tif,0.427969532,0.954073469,3.895681159,4.448384886,8.700501215,5.219789673,Corante
nd106 cloz06.tif,0.579044584,1.611123522,2.246386524,2.964333048,5.59110371,3.79398906,Corante
nd106 cloz06.tif,0.377478833,0.945588194,3.182962434,3.012202929,6.337134077,3.525533387,Corante
nd106 cloz06.tif,0.552412455,1.601808933,2.843874311,3.226159972,6.387762705,4.566641471,Corante
nd106 cloz06.tif,0.582164169,1.503302821,4.003750854,4.064836524,9.14739734,4.957369214,Corante
nd106 cloz06.tif,0.751258347,2.92835799,2.93515195,4.810817128,8.897934078,7.190634447,Corante
nd106 cloz06.tif,0.714903687,2.01626388,3.272942485,4.462944935,8.727533326,5.911026831,Corante
nd106 cloz06.tif,0.750255534,2.63541069,3.987907092,4.906988854,9.580710498,6.728262316,Corante
nd106 cloz06.tif,0.611940163,1.983105031,2.520093528,2.915350457,5.734145266,4.080843155,Corante
nd106 cloz06.tif,0.600520917,1.477697012,2.970944342,3.576968577,6.853150626,4.316681445,Corante
nd106 cloz06.tif,0.707695248,2.503761354,2.547120124,4.416976223,8.162564395,6.072634388,Corante
nd106 cloz06.tif,0.759973531,2.367465881,3.980047136,5.143854054,9.751054876,6.387765002,Corante
nd106 cloz06.tif,0.676294098,1.859170225,3.382222995,4.246969034,9.03401664,6.394963057,Corante
nd106 cloz06.tif,0.666616665,2.123320412,3.131035973,5.027192266,9.934769563,6.451484361,Corante
nd106 cloz06.tif,0.22248405,0.565614192,2.311759354,2.018712017,4.191571416,2.32168723,Corante
nd106 cloz06.tif,0.715579156,2.006331517,3.423393614,4.309883913,8.223216933,5.358020744,Corante
nd106 cloz06.tif,0.642151635,1.921912192,3.05294265,4.349043992,8.322729772,5.372779174,Corante
nd106 cloz06.tif,0.714165692,2.548970599,2.702931292,4.552135102,8.19332239,5.968802289,Corante
nd106 cloz06.tif,0.45045261,1.111050279,1.817848806,2.201313939,4.211876399,2.757014881,Corante
nd106 cloz06.tif,0.385052912,1.201710563,1.81760037,2.979445376,5.977091712,5.147976063,Corante
nd106 cloz06.tif,0.694120432,1.971489094,3.10161281,4.128102903,7.952535381,5.291714793,Corante
nd106 cloz07.tif,0.662769609,1.753292092,3.696352547,4.130340524,8.048733831,5.013414225,Corante
nd106 cloz07.tif,0.417553015,0.927119012,3.185636929,3.598016935,7.020271859,4.206338733,Corante
nd106 cloz07.tif,0.399869224,0.881853462,3.427954746,3.640943428,7.175392924,4.081878204,Corante
nd106 cloz07.tif,0.779609951,3.098364237,3.690824142,5.403721301,10.58225459,8.071123537,Corante
nd106 cloz07.tif,0.511776279,1.316737705,2.159807926,3.155520023,6.083850024,3.899849729,Corante
nd106 cloz07.tif,0.421783056,0.997729149,2.096293454,2.560094786,4.888651686,3.06958623,Corante
nd106 cloz07.tif,0.4695439,1.650997978,1.311285048,1.776354346,3.323426918,2.60261186,Corante
nd106 cloz07.tif,0.643577399,1.855496228,4.072077949,4.433341171,8.793406667,5.451754161,Corante
nd106 cloz07.tif,0.646865608,2.292016996,3.300673994,3.921366964,7.555364253,5.093485146,Corante
nd106 cloz07.tif,0.579613695,1.464214922,3.215200784,4.513094461,8.498532812,5.415549715,Corante
nd106 cloz07.tif,0.736935263,3.099003902,3.912689919,4.272132962,8.559064852,5.861989126,Corante
nd106 cloz07.tif,0.762164178,3.233311287,4.076723965,5.24349165,11.08206759,6.950213141,Corante
nd106 cloz07.tif,0.757002351,2.462379591,3.524035265,4.953762689,9.55209859,6.255964954,Corante
nd106 cloz07.tif,0.725096022,2.060796,3.467230258,4.6862642,9.018995511,6.004160344,Corante
nd106 cloz07.tif,0.749014031,2.359041405,5.431258254,5.345701025,11.27926028,6.526366179,Corante
nd106 cloz07.tif,0.742968461,2.360229321,3.536230243,4.730897058,9.274785186,6.231929451,Corante
nd106 cloz07.tif,0.772055356,2.739516136,4.37894347,6.293055964,11.65894781,7.813096446,Corante
nd106 cloz07.tif,0.612148908,1.497278101,3.079538779,3.64888765,7.013503493,4.402692287,Corante
nd106 cloz07.tif,0.719479554,2.24740984,2.771319388,4.380806726,7.958519183,5.52594638,Corante
nd106 cloz07.tif,0.628830157,1.698954652,3.103095081,4.684137444,8.588946912,5.536227615,Corante
nd106 cloz07.tif,0.746261632,2.432624019,3.475610949,4.652987947,8.724873534,5.88985001,Corante
nd106 cloz07.tif,0.737811062,2.29411999,3.31271389,4.481377643,9.218610088,6.0904998,Corante
nd106 cloz07.tif,0.68558438,3.276703528,2.442207445,4.193380714,7.563795985,5.874850225,Corante
nd106 cloz07.tif,0.755056299,2.405596395,3.513580821,4.818487308,9.101375567,6.093577347,Corante
nd106 cloz07.tif,0.663718142,1.784290106,3.647141058,4.495626771,9.525067671,5.532778609,Corante
nd106 cloz07.tif,0.691605631,2.241182731,3.970907024,4.422955715,9.385724826,5.814287276,Corante
nd106 cloz07.tif,0.57419418,1.501026349,2.8849523,3.342226307,6.465007439,4.097911179,Corante
nd106 cloz07.tif,0.734385963,2.48229847,2.903464302,4.605864539,8.518865677,6.891199337,Corante
nd106 cloz07.tif,0.723266864,2.805219426,2.898998124,4.74074772,8.585771219,6.43828391,Corante
nd106 cloz07.tif,0.397553653,0.961511962,1.828225224,2.361797169,4.500910443,2.970900235,Corante
nd106 cloz07.tif,0.534418423,1.53271774,2.199271439,2.838585145,5.364288367,3.755364833,Corante
nd106 cloz07.tif,0.705431266,2.280015158,3.164800352,4.616322122,9.381545549,5.762868701,Corante
nd106 cloz07.tif,0.688005439,1.89741162,3.448366643,4.335036152,8.814965582,5.691192359,Corante
nd106 cloz08.tif,0.687580931,2.805849029,2.293114283,3.945043168,7.074603661,5.3658919,Corante
nd106 cloz08.tif,0.716660933,2.043022473,3.431829114,4.761185178,9.069275361,5.866664849,Corante
nd106 cloz08.tif,0.710685932,1.982617741,3.544381614,4.396577425,8.409539317,5.408837536,Corante
nd106 cloz08.tif,0.458924581,1.031081559,3.143398272,3.491648813,6.824642451,4.092539315,Corante
nd106 cloz08.tif,0.395832299,1.439521624,1.548098048,1.994335501,4.06214372,2.750456386,Corante
nd106 cloz08.tif,0.359510979,0.788977637,3.22165691,4.188592742,7.925297708,4.604055137,Corante
nd106 cloz08.tif,0.784856263,2.991420518,4.568397538,6.543836285,12.4397794,8.185413893,Corante
nd106 cloz08.tif,0.716186599,2.047050008,3.198529835,4.244032073,8.155456034,5.826745358,Corante
nd106 cloz08.tif,0.765368133,2.612308204,4.158845158,5.634895458,10.59073251,6.942757847,Corante
nd106 cloz08.tif,0.319819608,0.717069549,2.040905807,2.203307725,4.326181828,2.605213091,Corante
nd106 cloz08.tif,0.530623364,1.901675429,1.84613885,2.585876142,4.928340604,4.218721667,Corante
nd106 cloz08.tif,0.773284311,4.51916868,3.256845619,5.839345781,11.15335226,8.305274124,Corante
nd106 cloz08.tif,0.223508493,1.456220665,2.583356872,2.233353875,5.329849781,3.023211126,Corante
nd106 cloz08.tif,0.698618253,1.9515806,4.689374155,5.199991045,10.28641333,6.928747438,Corante
nd106 cloz08.tif,0.698347711,2.076969245,3.92212603,5.031560308,10.53720204,6.373012881,Corante
nd106 cloz08.tif,0.783143604,3.460539064,4.568004094,6.601112058,12.71043901,8.351753753,Corante
nd106 cloz08.tif,0.756070569,2.406110796,4.435937077,5.817493546,11.01545127,7.192356992,Corante
nd106 cloz08.tif,0.73206989,2.879330181,2.881994749,4.823183864,8.680701334,6.390684218,Corante
nd106 cloz08.tif,0.726459988,2.176996481,3.397903514,5.024282724,9.898150072,7.510767276,Corante
nd106 cloz08.tif,0.725953816,2.107739896,3.372199329,4.490234458,8.866212287,5.893004055,Corante
nd106 cloz08.tif,0.749527996,2.29203071,4.242897592,5.515632466,10.84373197,7.025290017,Corante
nd106 cloz08.tif,0.753701151,2.490826198,3.588312981,4.994729702,9.760826685,6.884698362,Corante
nd106 cloz08.tif,0.737186481,2.317790091,3.809543483,4.61245346,9.13269264,6.944220414,Corante
nd106 cloz08.tif,0.569982542,1.398578707,2.740147971,3.214000393,6.220501184,4.04098003,Corante
nd106 cloz08.tif,0.268605213,0.709490868,2.137573524,2.521160098,4.852431286,3.298489512,Corante
nd106 cloz08.tif,0.648219121,1.795362566,2.612221752,3.257903584,6.195459526,4.155635789,Corante
nd106 cloz08.tif,0.581212995,1.808495692,2.495400099,3.086088626,5.931321649,4.758782229,Corante
nd106 cloz08.tif,0.61093213,1.476693424,3.327034845,3.79650744,7.360309816,4.548786564,Corante
nd106 cloz08.tif,0.640647834,1.639820033,3.280092852,4.435798622,8.559876584,6.367085944,Corante
nd106 cloz08.tif,0.740550482,2.247725673,5.658087564,5.576807919,11.20920978,7.464307193,Corante
nd106 cloz08.tif,0.777623862,2.705008361,5.173427862,6.193208344,12.10191269,7.595932492,Corante
nd106 cloz08.tif,0.402146595,1.648344504,1.622161887,2.75204311,5.289070744,3.777702148,Corante
nd106 cloz08.tif,0.602957836,1.871401897,2.184701531,2.677932681,5.1921122,3.773472421,Corante
nd106 cloz08.tif,0.613670783,1.736107925,3.058181279,3.76699943,7.222101177,4.639153036,Corante
nd106 cloz08.tif,0.693324358,3.079421638,2.3717742,4.294290033,7.727639917,6.326553299,Corante
nd106 cloz08.tif,0.760673019,2.67964495,3.371137789,5.870065629,10.66974107,7.428232597,Corante
nd106 cloz08.tif,0.751204442,2.529811571,3.288938002,4.826962129,8.94454189,6.424314949,Corante
nd106 cloz08.tif,0.625578897,1.678067885,3.402957754,3.699197354,7.281072123,5.613334676,Corante
nd106 cloz08.tif,0.62653308,1.761132531,2.58623157,3.180541939,6.070076538,4.237443568,Corante
nd106 cloz08.tif,0.724641541,2.320167081,3.462781242,5.157682597,9.521485591,6.623494317,Corante
nd106 cloz08.tif,0.606795045,1.533724609,4.692558482,4.537344197,9.863670559,5.328056732,Corante
nd106 cloz08.tif,0.674384345,2.393312835,3.034652605,3.530373925,6.959208309,4.763024085,Corante
nd106 cloz08.tif,0.302391685,0.754030839,1.424497053,1.564511509,3.05902989,1.944617591,Corante
nd106 cloz08.tif,0.584389596,1.932997832,2.674937937,2.757571077,5.520441275,3.750352622,Corante
nd106 cloz08.tif,0.762118003,3.249225395,3.146774256,5.045360318,9.142327631,6.677975339,Corante
nd106 cloz08.tif,0.706341999,2.036898636,2.991596781,4.100088054,8.131777029,5.604503909,Corante
nd106 cloz09.tif,0.614528173,1.596992506,2.424228,3.635285288,6.73499954,4.467246786,Corante
nd106 cloz09.tif,0.72768271,3.272445946,3.967762844,3.741318041,7.914784251,6.140155698,Corante
nd106 cloz09.tif,0.726685384,2.211739188,3.045147325,4.570656611,8.378558596,5.685243049,Corante
